ANO,ANO_INGRESSO,ANO_NASC,ATINGIU_PV,ATIVO_INATIVO,AVALIADOR_1,AVALIADOR_2,AVALIADOR_3,AVALIADOR_4,AVALIADOR_5,AVALIADOR_6,CF,CG,CT,DEFAS,DESTAQUE_IDA,DESTAQUE_IEG,DESTAQUE_IPV,ESCOLA,FASE,FASE_IDEAL,GENERO,IAA,IAN,IDA,IDADE,IEG,INDE_22,INDE_23,INDE_24,INDICADO,INGLES,INST_ENSINO,IPP,IPS,IPV,MATEM,NOME,N_AV,PEDRA_20,PEDRA_21,PEDRA_22,PEDRA_23,PEDRA_24,PORTUG,RA,REC_AV1,REC_AV2,REC_AV3,REC_AV4,REC_PSICOLOGIA,TURMA,RISCO,INDE_ATUAL,FAIXA_DEFASAGEM,TEMPO_PM
2022,2022,2010,Não,,Avaliador-5,Avaliador-2,Avaliador-15,,,,63.0,430.0,4.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,2,Fase 3 (7º e 8º ano),Menina,8.5,5.0,5.8,12.0,9.2,7.199,,,Não,,Escola Pública,,7.5,7.667,3.3,Aluno-475,3.0,,,Ametista,,,8.3,RA-475,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Não atendido,U,1,7.199,Moderada,0
2022,2019,2010,Não,,Avaliador-5,Avaliador-2,Avaliador-15,,,,78.0,513.0,5.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,2,Fase 3 (7º e 8º ano),Menina,9.0,5.0,5.5,12.0,9.3,6.931,,,Não,,Escola Pública,,4.4,7.556,5.0,Aluno-476,3.0,Ágata,Ametista,Ágata,,,6.0,RA-476,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Requer avaliação,U,1,6.931,Moderada,3
2022,2022,2009,Não,,Avaliador-5,Avaliador-2,Avaliador-15,,,,155.0,860.0,16.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,2,Fase 3 (7º e 8º ano),Menino,0.0,5.0,0.7,13.0,5.0,3.633,,,Não,,Escola Pública,,5.6,4.5,0.3,Aluno-477,3.0,,,Quartzo,,,1.0,RA-477,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Requer avaliação,U,1,3.633,Moderada,0
2022,2019,2010,Não,,Avaliador-5,Avaliador-2,Avaliador-15,,,,96.0,588.0,8.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,2,Fase 3 (7º e 8º ano),Menina,8.5,5.0,4.9,12.0,9.1,6.709,,,Não,,Escola Pública,,5.6,7.056,3.8,Aluno-478,3.0,Ametista,Ametista,Ágata,,,6.0,RA-478,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Requer avaliação,U,1,6.709,Moderada,3
2022,2020,2012,Sim,,Avaliador-4,Avaliador-2,Avaliador-15,,,,5.0,40.0,1.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menino,8.0,5.0,9.8,10.0,9.2,8.465,,,Não,,Rede Decisão,,7.5,9.5,10.0,Aluno-479,3.0,Topázio,Topázio,Topázio,,,9.7,RA-479,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,,Sem limitações,A,1,8.465,Moderada,2
2022,2021,2012,Sim,,Avaliador-4,Avaliador-2,Avaliador-15,,,,81.0,309.0,6.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,9.0,5.0,6.3,10.0,8.8,7.502,,,Sim,,Escola Pública,,7.5,8.444,6.8,Aluno-480,3.0,,Ametista,Ametista,,,5.7,RA-480,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,,Não atendido,A,1,7.502,Moderada,1
2022,2021,2013,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,109.0,424.0,9.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 1 (4º ano),Menino,9.0,10.0,5.2,9.0,8.0,7.21,,,Não,,Escola Pública,,7.5,6.889,5.7,Aluno-481,3.0,,Topázio,Ametista,,,4.7,RA-481,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não atendido,A,0,7.21,Adequada/Adiantada,1
2022,2021,2011,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,134.0,532.0,10.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menino,10.0,5.0,5.5,11.0,7.9,6.866,,,Não,,Escola Pública,,7.5,6.833,4.3,Aluno-482,3.0,,Ametista,Ágata,,,6.7,RA-482,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não atendido,A,1,6.866,Moderada,1
2022,2019,2011,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,185.0,805.0,13.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,9.0,5.0,2.4,11.0,4.8,5.263,,,Não,,Escola Pública,,5.0,6.833,2.0,Aluno-483,3.0,Ametista,Ágata,Quartzo,,,2.8,RA-483,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Requer avaliação,A,1,5.263,Moderada,3
2022,2022,2011,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,144.0,587.0,11.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menino,9.5,5.0,6.5,11.0,8.7,6.71,,,Não,,Escola Pública,,5.0,6.389,8.0,Aluno-484,3.0,,,Ágata,,,5.0,RA-484,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Requer avaliação,A,1,6.71,Moderada,0
2022,2020,2012,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,191.0,837.0,14.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menino,9.5,5.0,1.2,10.0,4.0,4.742,,,Não,,Escola Pública,,7.5,5.444,1.0,Aluno-485,3.0,Topázio,Ágata,Quartzo,,,1.3,RA-485,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não atendido,A,1,4.742,Moderada,2
2022,2020,2012,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,68.0,264.0,4.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,10.0,5.0,7.3,10.0,9.9,7.621,,,Não,,Escola Pública,,7.5,7.222,6.7,Aluno-486,3.0,Topázio,Topázio,Ametista,,,7.8,RA-486,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não atendido,A,1,7.621,Moderada,2
2022,2019,2012,Sim,,Avaliador-4,Avaliador-2,Avaliador-15,,,,6.0,45.0,2.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,7.5,5.0,9.6,10.0,9.7,8.417,,,Não,,Rede Decisão,,7.5,9.333,9.7,Aluno-487,3.0,Topázio,Topázio,Topázio,,,9.5,RA-487,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,,Não atendido,A,1,8.417,Moderada,3
2022,2022,2012,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,92.0,351.0,8.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,8.5,5.0,7.3,10.0,8.8,7.413,,,Não,,Escola Pública,,7.5,7.722,6.0,Aluno-488,3.0,,,Ametista,,,8.5,RA-488,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não atendido,A,1,7.413,Moderada,0
2022,2022,2013,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,176.0,743.0,12.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 1 (4º ano),Menina,9.0,10.0,0.0,9.0,7.2,5.853,,,Não,,Escola Pública,,7.5,6.5,0.0,Aluno-489,3.0,,,Quartzo,,,0.0,RA-489,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não atendido,A,0,5.853,Adequada/Adiantada,0
2022,2022,2012,Sim,,Avaliador-4,Avaliador-2,Avaliador-15,,,,77.0,283.0,5.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,7.9,5.0,7.7,10.0,8.2,7.576,,,Não,,Escola Pública,,7.5,8.722,6.0,Aluno-490,3.0,,,Ametista,,,9.3,RA-490,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,Não atendido,A,1,7.576,Moderada,0
2022,2022,2011,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,86.0,329.0,7.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menino,7.5,5.0,7.0,11.0,9.7,7.461,,,Não,,Escola Pública,,7.5,7.722,6.0,Aluno-491,3.0,,,Ametista,,,8.0,RA-491,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não atendido,A,1,7.461,Moderada,0
2022,2022,2011,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,63.0,242.0,3.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,10.0,5.0,7.1,11.0,8.8,7.678,,,Não,,Escola Pública,,7.5,8.278,8.2,Aluno-492,3.0,,,Ametista,,,6.0,RA-492,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Não atendido,A,1,7.678,Moderada,0
2022,2020,2013,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,12.0,61.0,1.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 1 (4º ano),Menina,10.0,10.0,7.2,9.0,9.4,8.306,,,Não,,Escola Pública,,7.5,8.278,7.3,Aluno-493,3.0,Topázio,Topázio,Topázio,,,7.0,RA-493,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,Sem limitações,B,0,8.306,Adequada/Adiantada,2
2022,2022,2011,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,159.0,661.0,13.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,6.4,5.0,5.8,11.0,8.3,6.407,,,Não,,Escola Pública,,5.0,6.944,6.3,Aluno-494,3.0,,,Ágata,,,5.2,RA-494,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Requer avaliação,B,1,6.407,Moderada,0
2022,2022,2011,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,42.0,184.0,6.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menino,9.0,5.0,8.4,11.0,8.9,7.857,,,Não,,Escola Pública,,7.5,8.056,8.0,Aluno-495,3.0,,,Ametista,,,8.8,RA-495,Promovido de Fase,Promovido de Fase,Promovido de Fase,,Sem limitações,B,1,7.857,Moderada,0
2022,2018,2011,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,145.0,595.0,12.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menino,8.5,5.0,5.7,11.0,6.8,6.683,,,Não,,Escola Pública,,7.5,7.556,5.8,Aluno-496,3.0,Quartzo,Quartzo,Ágata,,,5.5,RA-496,Promovido de Fase,Promovido de Fase,Promovido de Fase,,Requer avaliação,B,1,6.683,Moderada,4
2022,2016,2009,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,163.0,678.0,14.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 3 (7º e 8º ano),Menina,6.9,5.0,5.1,13.0,9.2,6.323,,,Não,,Rede Decisão,,5.0,5.833,4.2,Aluno-497,3.0,Quartzo,Quartzo,Ágata,,,6.0,RA-497,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,Não indicado,B,1,6.323,Moderada,6
2022,2018,2011,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,61.0,234.0,9.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,8.5,5.0,8.8,11.0,8.8,7.7,,,Não,,Escola Pública,,7.5,7.556,8.0,Aluno-498,3.0,Ametista,Ágata,Ametista,,,9.5,RA-498,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Sem limitações,B,1,7.7,Moderada,4
2022,2020,2012,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,46.0,196.0,7.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menino,8.5,5.0,8.2,10.0,10.0,7.826,,,Não,,Escola Pública,,7.5,7.444,8.2,Aluno-499,3.0,Ágata,Ametista,Ametista,,,8.2,RA-499,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Sem limitações,B,1,7.826,Moderada,2
2022,2020,2012,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,16.0,75.0,3.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,9.0,5.0,9.5,10.0,10.0,8.232,,,Sim,,Escola Pública,,7.5,7.889,9.5,Aluno-500,3.0,Topázio,Topázio,Topázio,,,9.5,RA-500,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,Sem limitações,B,1,8.232,Moderada,2
2022,2021,2013,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,48.0,201.0,8.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 1 (4º ano),Menino,8.5,10.0,6.8,9.0,8.8,7.794,,,Não,,Escola Pública,,7.5,7.333,8.0,Aluno-501,3.0,,Topázio,Ametista,,,5.7,RA-501,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Sem limitações,B,0,7.794,Adequada/Adiantada,1
2022,2021,2014,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,13.0,62.0,2.0,1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,ALFA  (2º e 3º ano),Menina,9.5,10.0,7.4,8.0,9.7,8.287,,,Não,,Rede Decisão,,7.5,7.778,6.7,Aluno-502,3.0,,Topázio,Topázio,,,8.2,RA-502,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Sem limitações,B,0,8.287,Adequada/Adiantada,1
2022,2020,2012,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,38.0,155.0,5.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menino,8.5,5.0,8.8,10.0,10.0,7.95,,,Não,,Escola Pública,,7.5,7.5,8.7,Aluno-503,3.0,Topázio,Topázio,Ametista,,,9.0,RA-503,Promovido de Fase,Promovido de Fase,Promovido de Fase,,Sem limitações,B,1,7.95,Moderada,2
2022,2021,2013,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,29.0,124.0,4.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 1 (4º ano),Menina,8.5,10.0,8.0,9.0,8.9,8.072,,,Não,,Escola Pública,,7.5,7.556,7.8,Aluno-504,3.0,,Topázio,Topázio,,,8.2,RA-504,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,Sem limitações,B,0,8.072,Adequada/Adiantada,1
2022,2019,2011,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,73.0,276.0,10.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,9.5,5.0,8.4,11.0,8.0,7.591,,,Não,,Escola Pública,,7.5,7.556,8.2,Aluno-505,3.0,Topázio,Ametista,Ametista,,,8.7,RA-505,Promovido de Fase,Promovido de Fase,Promovido de Fase,,Sem limitações,B,1,7.591,Moderada,3
2022,2020,2010,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,113.0,446.0,11.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 3 (7º e 8º ano),Menino,9.5,5.0,7.2,12.0,7.3,7.132,,,Não,,Escola Pública,,7.5,7.278,8.3,Aluno-506,3.0,Ametista,Ágata,Ametista,,,6.0,RA-506,Promovido de Fase,Promovido de Fase,Promovido de Fase,,Sem limitações,B,1,7.132,Moderada,2
2022,2021,2011,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,66.0,254.0,4.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,8.5,5.0,7.4,11.0,10.0,7.653,,,Não,,Escola Pública,,7.5,7.222,7.3,Aluno-507,3.0,,Ágata,Ametista,,,7.5,RA-507,Promovido de Fase,Promovido de Fase,Promovido de Fase,,Não atendido,C,1,7.653,Moderada,1
2022,2022,2012,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,155.0,636.0,10.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menino,8.0,5.0,4.5,10.0,7.4,6.575,,,Não,,Escola Pública,,7.5,7.556,0.0,Aluno-508,3.0,,,Ágata,,,9.0,RA-508,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não atendido,C,1,6.575,Moderada,0
2022,2018,2010,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,47.0,199.0,3.0,-2,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 3 (7º e 8º ano),Menina,9.0,5.0,9.2,12.0,8.2,7.808,,,Sim,,Escola Pública,,7.5,7.833,9.3,Aluno-509,3.0,Ametista,Ágata,Ametista,,,9.0,RA-509,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,,Não atendido,C,1,7.808,Moderada,4
2022,2022,2010,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,98.0,379.0,6.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 3 (7º e 8º ano),Menino,8.0,5.0,7.1,12.0,9.3,7.336,,,Não,,Escola Pública,,7.5,7.056,5.8,Aluno-510,3.0,,,Ametista,,,8.3,RA-510,Promovido de Fase,Promovido de Fase,Promovido de Fase,,Não atendido,C,1,7.336,Moderada,0
2022,2022,2012,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,117.0,458.0,7.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,8.0,5.0,5.3,10.0,10.0,7.094,,,Não,,Escola Pública,,7.5,7.056,2.0,Aluno-511,3.0,,,Ametista,,,8.5,RA-511,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não atendido,C,1,7.094,Moderada,0
2022,2022,2012,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,97.0,374.0,5.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,9.0,5.0,6.2,10.0,9.3,7.365,,,Não,,Escola Pública,,7.5,7.722,5.3,Aluno-512,3.0,,,Ametista,,,7.0,RA-512,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,Não atendido,C,1,7.365,Moderada,0
2022,2021,2013,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,17.0,77.0,2.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 1 (4º ano),Menino,9.0,10.0,8.3,9.0,9.6,8.229,,,Não,,Escola Pública,,5.6,7.778,8.2,Aluno-513,3.0,,Topázio,Topázio,,,8.5,RA-513,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Requer avaliação,C,0,8.229,Adequada/Adiantada,1
2022,2022,2013,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,123.0,476.0,8.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 1 (4º ano),Menina,8.0,10.0,4.8,9.0,9.7,7.039,,,Não,,Escola Pública,,7.5,5.889,2.0,Aluno-514,3.0,,,Ametista,,,7.5,RA-514,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não atendido,C,0,7.039,Adequada/Adiantada,0
2022,2022,2010,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,154.0,631.0,9.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 3 (7º e 8º ano),Menino,8.0,5.0,5.8,12.0,6.3,6.582,,,Não,,Escola Pública,,7.5,7.556,8.5,Aluno-515,3.0,,,Ágata,,,3.2,RA-515,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não atendido,C,1,6.582,Moderada,0
2022,2019,2013,Não,,Avaliador-4,Avaliador-2,Avaliador-15,,,,2.0,8.0,1.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 1 (4º ano),Menino,10.0,10.0,9.9,9.0,9.7,8.903,,,Não,,Rede Decisão,,7.5,8.056,10.0,Aluno-516,3.0,Topázio,Topázio,Topázio,,,9.8,RA-516,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,,Não atendido,C,0,8.903,Adequada/Adiantada,3
2022,2017,2010,Não,,Avaliador-7,Avaliador-3,Avaliador-15,,,,70.0,271.0,8.0,-2,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 3 (7º e 8º ano),Menina,6.9,5.0,7.7,12.0,9.5,7.604,,,Não,,Escola Pública,,7.5,7.833,7.8,Aluno-517,3.0,Ametista,Ágata,Ametista,,,7.5,RA-517,Promovido de Fase,Promovido de Fase,Promovido de Fase,,Não atendido,D,1,7.604,Moderada,5
2022,2022,2012,Não,,Avaliador-7,Avaliador-3,Avaliador-15,,,,65.0,251.0,7.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menino,9.0,5.0,7.5,10.0,9.4,7.661,,,Não,,Escola Pública,,7.5,7.5,6.0,Aluno-518,3.0,,,Ametista,,,9.0,RA-518,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não atendido,D,1,7.661,Moderada,0
2022,2022,2013,Não,,Avaliador-7,Avaliador-3,Avaliador-15,,,,36.0,144.0,5.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 1 (4º ano),Menino,7.4,10.0,7.5,9.0,9.6,8.0,,,Não,,Escola Pública,,7.5,7.333,7.0,Aluno-519,3.0,,,Ametista,,,8.0,RA-519,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não atendido,D,0,8.0,Adequada/Adiantada,0
2022,2022,2011,Não,,Avaliador-7,Avaliador-3,Avaliador-15,,,,125.0,478.0,10.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Menina,10.0,5.0,6.8,11.0,6.8,7.035,,,Não,,Escola Pública,,7.5,7.278,5.0,Aluno-520,3.0,,,Ametista,,,8.5,RA-520,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não atendido,D,1,7.035,Moderada,0
